lng,lat,num,street,type,city,zip,address,APN,line_1,line_2,state,postal
-122.2157636542304,37.786994591218537,3449,DAVIS,ST,,94601,3449 DAVIS ST OAKLAND 94601,027 087603300,,,,
-122.215888898245638,37.787099039368833,3447,DAVIS,ST,,94601,3447 DAVIS ST OAKLAND 94601,027 087603200,,,,
-122.216105449721269,37.787940521566853,2552,34TH,AV,,94601,2552 34TH AV OAKLAND 94601,027 087602900,,,,
-122.216228350930237,37.78787295734044,2546,34TH,AV,,94601,2546 34TH AV OAKLAND 94601,027 087604500,,,,
-122.216291441409282,37.78779090702119,2540,34TH,AV,,94601,2540 34TH AV OAKLAND 94601,027 087604400,,,,
-122.21635453368495,37.787708856610848,2536,34TH,AV,,94601,2536 34TH AV OAKLAND 94601,027 087604302,,,,
-122.21644917209845,37.787585782954316,2530,34TH,AV,,94601,2530 34TH AV 1 OAKLAND 94601,027 087604304,,,,
-122.21644917209845,37.787585782954316,2530,34TH,AV,,94601,2530 34TH AV 3 OAKLAND 94601,027 087604304,,,,
-122.21644917209845,37.787585782954316,2530,34TH,AV,,94601,2530 34TH AV 4 OAKLAND 94601,027 087604304,,,,
-122.21644917209845,37.787585782954316,2530,34TH,AV,,94601,2530 34TH AV 2 OAKLAND 94601,027 087604304,,,,
-122.21644917209845,37.787585782954316,2530,34TH,AV,,94601,2530 34TH AV OAKLAND 94601,027 087604304,,,,
-122.217074012362289,37.788288940181189,2628,COOLIDGE,AV,,94601,2628 COOLIDGE AV OAKLAND 94601,027 087502000,,,,
-122.217143537473717,37.788202894884769,2622,COOLIDGE,AV,,94601,2622 COOLIDGE AV OAKLAND 94601,027 087501900,,,,
-122.217195152873288,37.788070083328613,2614,COOLIDGE,AV,,94601,2614 COOLIDGE AV OAKLAND 94601,027 087501801,,,,
-122.217195152873288,37.788070083328613,2618,COOLIDGE,AV,,94601,2618 COOLIDGE AV OAKLAND 94601,027 087501801,,,,
-122.217304226315093,37.787950008993143,2606,COOLIDGE,AV,,94601,2606 COOLIDGE AV OAKLAND 94601,027 087501600,,,,
-122.217367314997503,37.787867958049517,2600,COOLIDGE,AV,,94601,2600 COOLIDGE AV OAKLAND 94601,027 087501500,,,,
-122.216878893791005,37.787896846307568,2537,34TH,AV,,94601,2537 34TH AV OAKLAND 94601,027 087500702,,,,
-122.216878893791005,37.787896846307568,2537,34TH,AV,,94601,2537 34TH AV B OAKLAND 94601,027 087500702,,,,
-122.216788762225292,37.788014060447779,2543,34TH,AV,,94601,2543 34TH AV OAKLAND 94601,027 087500601,,,,
-122.21656524790788,37.788114940506539,3331,DAVIS,ST,,94601,3331 DAVIS ST OAKLAND 94601,027 087500500,,,,
-122.216649437117994,37.788155710635614,3327,DAVIS,ST,,94601,3327 DAVIS ST OAKLAND 94601,027 087500400,,,,
-122.216735101361806,37.788197198473036,3323,DAVIS,ST,,94601,3323 DAVIS ST OAKLAND 94601,027 087500300,,,,
-122.216820768300565,37.788238685577305,3319,DAVIS,ST,,94601,3319 DAVIS ST OAKLAND 94601,027 087500200,,,,
-122.217001908187726,37.788382712856482,2634,COOLIDGE,AV,,94601,2634 COOLIDGE AV OAKLAND 94601,027 087500100,,,,
-122.216353903067628,37.787055121525178,3424,PAXTON,AV,,94601,3424 PAXTON AV OAKLAND 94601,027 087603803,,,,
-122.217452561524723,37.787796633991086,2540,COOLIDGE,AV,,94601,2540 COOLIDGE AV OAKLAND 94601,027 087501400,,,,
-122.21751565290208,37.787714582877157,2532,COOLIDGE,AV,,94601,2532 COOLIDGE AV OAKLAND 94601,027 087501300,,,,
-122.217279594510032,37.787415270216286,2501,34TH,AV,,94601,2501 34TH AV OAKLAND 94601,027 087501000,,,,
-122.217650848453999,37.787538761594526,3300,PAXTON,AV,,94601,3300 PAXTON AV OAKLAND 94601,027 087501100,,,,
-122.21807445261949,37.78698784472224,2474,COOLIDGE,AV,,94601,2474 COOLIDGE AV OAKLAND 94601,027 087802100,,,,
-122.217734748406599,37.786823330264873,2457,34TH,AV,,94601,2457 34TH AV OAKLAND 94601,027 087800500,,,,
-122.216509051100331,37.787423363409182,2524,34TH,AV,,94601,2524 34TH AV OAKLAND 94601,027 087604201,,,,
-122.216626376466351,37.787318286009203,2512,34TH,AV,,94601,2512 34TH AV OAKLAND 94601,027 087604102,,,,
-122.216746138961696,37.787221189505722,2506,34TH,AV,,94601,2506 34TH AV OAKLAND 94601,027 087604000,,,,
-122.216991557799005,37.787750326241138,2525,34TH,AV,,94601,2525 34TH AV OAKLAND 94601,027 087500800,,,,
-122.217467619085497,37.78714438343949,2465,34TH,AV,,94601,2465 34TH AV OAKLAND 94601,027 087800200,,,,
-122.216095436200817,37.787631796187576,3435,DAVIS,ST,,94601,3435 DAVIS ST OAKLAND 94601,027 087603000,,,,
-122.217144401653016,37.787591093922501,2511,34TH,AV,,94601,2511 34TH AV OAKLAND 94601,027 087500900,,,,
-122.21781758655051,37.787321911622513,2496,COOLIDGE,AV,,94601,2496 COOLIDGE AV OAKLAND 94601,027 087800100,,,,
-122.217885183877343,37.787233998791557,2488,COOLIDGE,AV,,94601,2488 COOLIDGE AV OAKLAND 94601,027 087802400,,,,
-122.217948274356388,37.787151947762872,2484,COOLIDGE,AV,,94601,2484 COOLIDGE AV OAKLAND 94601,027 087802300,,,,
-122.217584706397957,37.787034182057205,2463,34TH,AV,,94601,2463 34TH AV OAKLAND 94601,027 087800300,,,,
-122.216763296783611,37.787096650446699,2500,34TH,AV,,94601,2500 34TH AV OAKLAND 94601,027 087603900,,,,
-122.216083382606342,37.787283471735314,3435,DAVIS,ST,,94601,3435 DAVIS ST OAKLAND 94601,027 087603101,,,,
-122.217671657029243,37.786905381658421,2461,34TH,AV,,94601,2461 34TH AV OAKLAND 94601,027 087800400,,,,
-122.217578745177747,37.787632531672131,2528,COOLIDGE,AV,,94601,2528 COOLIDGE AV OAKLAND 94601,027 087501200,,,,
-122.218011361242162,37.787069895933143,2480,COOLIDGE,AV,,94601,2480 COOLIDGE AV OAKLAND 94601,027 087802200,,,,
-122.216846540067721,37.786852369437433,2466,34TH,AV,,94601,2466 34TH AV OAKLAND 94601,027 087702502,,,,
-122.224062785796832,37.772250493584792,834,36TH,AV,,94601,834 36TH AV OAKLAND 94601,033 218000701,,,,
-122.219148377761883,37.788309060045172,3249,PRENTISS,ST,,94601,3249 PRENTISS ST OAKLAND 94601,027 084300701,,,,
-122.222505559845061,37.772559241317538,924,37TH,AV,,94601,924 37TH AV OAKLAND 94601,033 216901200,,,,
-122.234530276185936,37.780688072842715,1180,25TH,AV,,94601,1180 25TH AV OAKLAND 94601,025 070701103,,,,
-122.234530276185936,37.780688072842715,1180,12TH,ST,,94601,1180 E 12TH ST OAKLAND 94601,025 070701103,,,,
-122.233032723521873,37.77948798887553,2619,12TH,ST,,94601,2619 E 12TH ST OAKLAND 94601,025 070100604,,,,
-122.233032723521873,37.77948798887553,2615,12TH,ST,,94601,2615 E 12TH ST OAKLAND 94601,025 070100604,,,,
-122.202616758843348,37.775123505191289,2122,VICKSBURG,AV,,94601,2122 VICKSBURG AV OAKLAND 94601,035 237103800,,,,
-122.202158768965418,37.775265203516447,5081,CONGRESS,AV,,94601,5081 CONGRESS AV OAKLAND 94601,035 237103100,,,,
-122.202227780240506,37.775340859583437,5067,CONGRESS,AV,,94601,5067 CONGRESS AV OAKLAND 94601,035 237103000,,,,
-122.202681755547431,37.775294604383127,2134,VICKSBURG,AV,,94601,2134 VICKSBURG AV OAKLAND 94601,035 237104000,,,,
-122.202268411939102,37.775438667537877,5061,CONGRESS,AV,,94601,5061 CONGRESS AV OAKLAND 94601,035 237102900,,,,
-122.17575691625251,37.733508488991625,10633,PEARMAIN,ST,,94603,10633 PEARMAIN ST OAKLAND 94603,045 524900500,,,,
-122.176104018990074,37.733576583864846,10555,PEARMAIN,ST,,94603,10555 PEARMAIN ST OAKLAND 94603,045 524900401,,,,
-122.175824649224936,37.733053997019887,750,106TH,AV,,94603,750 106TH AV OAKLAND 94603,045 524901200,,,,
-122.175824649224936,37.733053997019887,754,106TH,AV,,94603,754 106TH AV OAKLAND 94603,045 524901200,,,,
-122.1752066756831,37.733028285077559,10709,PEARMAIN,ST,,94603,10709 PEARMAIN ST OAKLAND 94603,045 524900900,,,,
-122.175308499720558,37.733117148996328,10701,PEARMAIN,ST,,94603,10701 PEARMAIN ST OAKLAND 94603,045 524900800,,,,
-122.175401599319969,37.733198396787252,10665,PEARMAIN,ST,,94603,10665 PEARMAIN ST OAKLAND 94603,045 524900700,,,,
-122.175532515297888,37.733312650520965,10657,PEARMAIN,ST,,94603,10657 PEARMAIN ST OAKLAND 94603,045 524900600,,,,
-122.175695926034606,37.733147449706145,750,106TH,AV,,94603,750 106TH AV OAKLAND 94603,045 524901300,,,,
-122.175463253392863,37.732944278414074,763,107TH,AV,,94603,763 107TH AV OAKLAND 94603,045 524901000,,,,
-122.208377105889767,37.771013196891246,1508,48TH,AV,,94601,1508 48TH AV OAKLAND 94601,035 236103901,,,,
-122.208595527657835,37.77111646402976,1506,48TH,AV,,94601,1506 48TH AV OAKLAND 94601,035 236103902,,,,
-122.221395927568437,37.787977585279876,3060,LOGAN,ST,,94601,3060 LOGAN ST OAKLAND 94601,026 076801600,,,,
-122.221339259145367,37.788098590279169,2509,FRUITVALE,AV,,94601,2509 FRUITVALE AV OAKLAND 94601,026 076801500,,,,
-122.221292148796934,37.788199167795902,2515,FRUITVALE,AV,,94601,2515 FRUITVALE AV OAKLAND 94601,026 076801400,,,,
-122.221243949690347,37.788302090043885,2521,FRUITVALE,AV,,94601,2521 FRUITVALE AV OAKLAND 94601,026 076801300,,,,
-122.2220703674124,37.788392160470501,3036,LOGAN,ST,,94601,3036 LOGAN ST OAKLAND 94601,026 076802100,,,,
-122.221943554938704,37.788348113479969,3040,LOGAN,ST,,94601,3040 LOGAN ST OAKLAND 94601,026 076802000,,,,
-122.221816740668345,37.788304069302853,3044,LOGAN,ST,,94601,3044 LOGAN ST OAKLAND 94601,026 076801900,,,,
-122.221689929991257,37.788260022259756,3048,LOGAN,ST,,94601,3048 LOGAN ST OAKLAND 94601,026 076801800,,,,
-122.221563118415872,37.788215985839251,3058,LOGAN,ST,,94601,3058 LOGAN ST OAKLAND 94601,026 076803300,,,,
-122.221563118415872,37.788215985839251,3056,LOGAN,ST,,94601,3056 LOGAN ST OAKLAND 94601,026 076803300,,,,
-122.221563118415872,37.788215985839251,3052,LOGAN,ST,,94601,3052 LOGAN ST OAKLAND 94601,026 076803300,,,,
-122.221563118415872,37.788215985839251,3054,LOGAN,ST,,94601,3054 LOGAN ST OAKLAND 94601,026 076803300,,,,
-122.233613109755581,37.781767306753729,2509,14TH,ST,,94601,2509 E 14TH ST OAKLAND 94601,025 070800301,,,,
-122.233077609641683,37.781440946499828,2555,14TH,ST,,94601,2555 E 14TH ST OAKLAND 94601,025 070800302,,,,
-122.233077609641683,37.781440946499828,2555,INTERNATIONAL,BL,,94601,2555 INTERNATIONAL BL OAKLAND 94601,025 070800302,,,,
-122.233613109755581,37.781767306753729,2509,INTERNATIONAL,BL,,94601,2509 INTERNATIONAL BL OAKLAND 94601,025 070800301,,,,
-122.186579028278118,37.736775167099587,9507,EDES,AV,,94603,9507 EDES AV OAKLAND 94603,045 529200500,,,,
-122.186872476440399,37.735938313570465,37,ROSSMOOR,CT,,94603,37 ROSSMOOR CT OAKLAND 94603,045 529202300,,,,
-122.18690572488569,37.735793715965151,445,ROSSMOOR,AV,,94603,445 ROSSMOOR AV OAKLAND 94603,045 529202200,,,,
-122.186988040210124,37.735630319485871,439,ROSSMOOR,AV,,94603,439 ROSSMOOR AV OAKLAND 94603,045 529202100,,,,
-122.187071779364288,37.735325977147767,405,ASHTON,AV,,94603,405 ASHTON AV OAKLAND 94603,045 529202000,,,,
-122.186917121811717,37.735455177138775,415,ASHTON,AV,,94603,415 ASHTON AV OAKLAND 94603,045 529201900,,,,
-122.186779685861438,37.735547277693087,423,ASHTON,AV,,94603,423 ASHTON AV OAKLAND 94603,045 529201800,,,,
-122.186642249911174,37.735639376001508,431,ASHTON,AV,,94603,431 ASHTON AV OAKLAND 94603,045 529201700,,,,
-122.186504809469355,37.735731474905791,439,ASHTON,AV,,94603,439 ASHTON AV OAKLAND 94603,045 529201600,,,,
-122.186622053088655,37.73589076420118,47,ROSSMOOR,CT,,94603,47 ROSSMOOR CT OAKLAND 94603,045 529202400,,,,
-122.186468001000591,37.736083801052288,50,ROSSMOOR,CT,,94603,50 ROSSMOOR CT OAKLAND 94603,045 529202500,,,,
-122.18636737351909,37.735823575116378,447,ASHTON,AV,,94603,447 ASHTON AV OAKLAND 94603,045 529201500,,,,
-122.186223802075418,37.73591225878473,453,ASHTON,AV,,94603,453 ASHTON AV OAKLAND 94603,045 529201400,,,,
-122.186159571634278,37.736038167786006,9657,MADDUX,DR,,94603,9657 MADDUX DR OAKLAND 94603,045 529201300,,,,
-122.186219680604907,37.736168704257445,9649,MADDUX,DR,,94603,9649 MADDUX DR OAKLAND 94603,045 529201200,,,,
-122.186305321492526,37.736313627213121,9641,MADDUX,DR,,94603,9641 MADDUX DR OAKLAND 94603,045 529201100,,,,
-122.186332014032871,37.736458213857198,9633,MADDUX,DR,,94603,9633 MADDUX DR OAKLAND 94603,045 529201000,,,,
-122.186307576263872,37.736613288105836,9625,MADDUX,DR,,94603,9625 MADDUX DR OAKLAND 94603,045 529200900,,,,
-122.186271774806542,37.736761149891002,9617,MADDUX,DR,,94603,9617 MADDUX DR OAKLAND 94603,045 529200800,,,,
-122.186232327985792,37.736902756894253,9609,MADDUX,DR,,94603,9609 MADDUX DR OAKLAND 94603,045 529200700,,,,
-122.186199985042308,37.737047229432129,9601,MADDUX,DR,,94603,9601 MADDUX DR OAKLAND 94603,045 529200600,,,,
-122.186595800722785,37.736248836891733,44,ROSSMOOR,CT,,94603,44 ROSSMOOR CT OAKLAND 94603,045 529202600,,,,
-122.186887153115521,37.736274196768058,34,ROSSMOOR,CT,,94603,34 ROSSMOOR CT OAKLAND 94603,045 529202700,,,,
-122.18701823797673,37.736397107185304,22,ROSSMOOR,CT,,94603,22 ROSSMOOR CT OAKLAND 94603,045 529202800,,,,
-122.187221226688223,37.736449661838883,16,ROSSMOOR,CT,,94603,16 ROSSMOOR CT OAKLAND 94603,045 529202900,,,,
-122.187464745588713,37.736423205136006,500,CLARA,ST,,94603,500 CLARA ST OAKLAND 94603,045 529203000,,,,
-122.187434277429205,37.736563504196702,508,CLARA,ST,,94603,508 CLARA ST OAKLAND 94603,045 529203100,,,,
-122.187423291033298,37.736750166154835,1,CLARA,CT,,94603,1 CLARA CT OAKLAND 94603,045 529203200,,,,
-122.187252627298975,37.736689858942249,15,CLARA,CT,,94603,15 CLARA CT OAKLAND 94603,045 529203300,,,,
-122.187032494240285,37.736613903326997,19,CLARA,CT,,94603,19 CLARA CT OAKLAND 94603,045 529203400,,,,
-122.186883684720215,37.736680119844991,25,CLARA,CT,,94603,25 CLARA CT OAKLAND 94603,045 529203500,,,,
-122.186826987551058,37.736881769123819,22,CLARA,CT,,94603,22 CLARA CT OAKLAND 94603,045 529203600,,,,
-122.186922778503074,37.73701591371708,16,CLARA,CT,,94603,16 CLARA CT OAKLAND 94603,045 529203700,,,,
-122.187152023173695,37.737050320438364,10,CLARA,CT,,94603,10 CLARA CT OAKLAND 94603,045 529203800,,,,
-122.187328631958536,37.737098981568657,2,CLARA,CT,,94603,2 CLARA CT OAKLAND 94603,045 529203900,,,,
-122.186750081881243,37.737160050009408,9437,EDES,AV,,94603,9437 EDES AV OAKLAND 94603,045 529200400,,,,
-122.186925781571048,37.737210561688947,9429,EDES,AV,,94603,9429 EDES AV OAKLAND 94603,045 529200300,,,,
-122.187096067114638,37.737256462057516,9421,EDES,AV,,94603,9421 EDES AV OAKLAND 94603,045 529200200,,,,
-122.187270554078779,37.737304114269605,9415,EDES,AV,,94603,9415 EDES AV OAKLAND 94603,045 529200100,,,,
-122.227620373036729,37.77588606650589,3100,10TH,ST,,94601,3100 E 10TH ST OAKLAND 94601,025 069200403,,,,
-122.2282565509378,37.776282346569531,3098,10TH,ST,,94601,3098 E 10TH ST OAKLAND 94601,025 069200402,,,,
-122.2282565509378,37.776282346569531,3098,12TH,ST,,94601,3098 E 12TH ST OAKLAND 94601,025 069200402,,,,
-122.207980159230331,37.751864105002163,6701,OAKPORT,ST,,94621,6701 OAKPORT ST OAKLAND 94621,041 390202100,,,,
-122.234762745808425,37.783103625608859,2350,14TH,ST,,94601,2350 E 14TH ST OAKLAND 94601,020 015300800,,,,
-122.234762745808425,37.783103625608859,2350,INTERNATIONAL,BL,,94601,2350 INTERNATIONAL BL OAKLAND 94601,020 015300800,,,,
-122.234825841677335,37.783226703889945,2338,14TH,ST,,94601,2338 E 14TH ST OAKLAND 94601,020 015300901,,,,
-122.234825841677335,37.783226703889945,2338,INTERNATIONAL,BL,,94601,2338 INTERNATIONAL BL OAKLAND 94601,020 015300901,,,,
-122.235075894923199,37.78315682298124,2336,INTERNATIONAL,BL,,94601,2336 INTERNATIONAL BL OAKLAND 94601,020 015301000,,,,
-122.23499113887614,37.78325522832813,2334,INTERNATIONAL,BL,,94601,2334 INTERNATIONAL BL OAKLAND 94601,020 015301000,,,,
-122.234946825881494,37.783301164741246,2334,INTERNATIONAL,BL,,94601,2334 INTERNATIONAL BL APT C OAKLAND 94601,020 015301000,,,,
-122.234900911190692,37.783345581083601,2334,INTERNATIONAL,BL,,94601,2334 INTERNATIONAL BL APT D OAKLAND 94601,020 015301000,,,,
-122.235183431347551,37.783226078406827,2328,14TH,ST,,94601,2328 E 14TH ST OAKLAND 94601,020 015301100,,,,
-122.235183431347551,37.783226078406827,2328,INTERNATIONAL,BL,,94601,2328 INTERNATIONAL BL OAKLAND 94601,020 015301100,,,,
-122.23520862819295,37.783237878808677,2326,14TH,ST,,94601,2326 E 14TH ST OAKLAND 94601,020 015301100,,,,
-122.23520862819295,37.783237878808677,2326,INTERNATIONAL,BL,,94601,2326 INTERNATIONAL BL OAKLAND 94601,020 015301100,,,,
-122.235162065816823,37.783214219075681,2330,14TH,ST,,94601,2330 E 14TH ST OAKLAND 94601,020 015301100,,,,
-122.235162065816823,37.783214219075681,2330,INTERNATIONAL,BL,,94601,2330 INTERNATIONAL BL OAKLAND 94601,020 015301100,,,,
-122.235233897801891,37.783252724266703,2324,14TH,ST,,94601,2324 E 14TH ST OAKLAND 94601,020 015301100,,,,
-122.235233897801891,37.783252724266703,2324,INTERNATIONAL,BL,,94601,2324 INTERNATIONAL BL OAKLAND 94601,020 015301100,,,,
-122.235140702082759,37.783202362582443,2332,14TH,ST,,94601,2332 E 14TH ST OAKLAND 94601,020 015301100,,,,
-122.235140702082759,37.783202362582443,2332,INTERNATIONAL,BL,,94601,2332 INTERNATIONAL BL OAKLAND 94601,020 015301100,,,,
-122.235385576541006,37.783485099669313,2300,14TH,ST,,94601,2300 E 14TH ST OAKLAND 94601,020 015301200,,,,
-122.235385576541006,37.783485099669313,2300,INTERNATIONAL,BL,,94601,2300 INTERNATIONAL BL OAKLAND 94601,020 015301200,,,,
-122.23482706518277,37.783680469548706,2315,15TH,ST,,94601,2315 E 15TH ST OAKLAND 94601,020 015300501,,,,
-122.234514616753899,37.783521549365808,1449,MILLER,AV,,94601,1449 MILLER AV OAKLAND 94601,020 015300600,,,,
-122.217888504050634,37.788668658828612,3245,DAVIS,ST,,94601,3245 DAVIS ST OAKLAND 94601,027 084501500,,,,
-122.198195056978818,37.755069429420061,7001,SNELL,ST,,94621,7001 SNELL ST OAKLAND 94621,041 417000503,,,,
-122.196756231676446,37.749014136071295,695,HEGENBERGER,RD,,94621,695 HEGENBERGER RD OAKLAND 94621,042 432800126,,,,
-122.219751133842792,37.769177839080903,751,HIGH,ST,,94601,751 HIGH ST OAKLAND 94601,033 220300801,,,,
-122.218019329298713,37.779739699557517,1832,BRIDGE,AV,,94601,1832 BRIDGE AV OAKLAND 94601,033 213500300,,,,
-122.218566725801949,37.779029823818071,1714,BRIDGE,AV,,94601,1714 BRIDGE AV OAKLAND 94601,033 213501003,,,,
-122.218566725801949,37.779029823818071,1718,BRIDGE,AV,,94601,1718 BRIDGE AV OAKLAND 94601,033 213501003,,,,
-122.226320653652749,37.779441163295282,3070,15TH,ST,,94601,3070 E 15TH ST OAKLAND 94601,025 072102301,,,,
-122.226320653652749,37.779441163295282,3064,15TH,ST,,94601,3064 E 15TH ST OAKLAND 94601,025 072102301,,,,
-122.223630886587998,37.769417724032358,3801,8TH,ST,,94601,3801 E 8TH ST OAKLAND 94601,033 225001803,,,,
-122.223630886587998,37.769417724032358,4000,ALAMEDA,AV,,94601,4000 ALAMEDA AV OAKLAND 94601,033 225001803,,,,
-122.21531654923875,37.774090110737852,4117,16TH,ST,,94601,4117 E 16TH ST OAKLAND 94601,033 214700201,,,,
-122.197706626789156,37.755603233124376,814,69TH,AV,,94621,814 69TH AV 3 OAKLAND 94621,041 416601400,,,,
-122.197495097794274,37.755385719863703,815,70TH,AV,,94621,815 70TH AV OAKLAND 94621,041 416601101,,,,
-122.197706626789156,37.755603233124376,814,69TH,AV,,94621,814 69TH AV OAKLAND 94621,041 416601400,,,,
-122.197085628619774,37.755648668247311,845,70TH,AV,,94621,845 70TH AV OAKLAND 94621,041 416600800,,,,
-122.197719430476894,37.755241682984085,6920,SNELL,ST,,94621,6920 SNELL ST OAKLAND 94621,041 416601202,,,,
-122.197356592848806,37.755474664899182,827,70TH,AV,,94621,827 70TH AV OAKLAND 94621,041 416601001,,,,
-122.197572151686074,37.755689587675278,822,69TH,AV,,94621,822 69TH AV OAKLAND 94621,041 416601500,,,,
-122.197876516175683,37.755494140987572,800,69TH,AV,,94621,800 69TH AV OAKLAND 94621,041 416601300,,,,
-122.19726958742028,37.755883883270812,844,69TH,AV,,94621,844 69TH AV OAKLAND 94621,041 416601601,,,,
-122.197220103722856,37.755562314358833,841,70TH,AV,,94621,841 70TH AV OAKLAND 94621,041 416600900,,,,
-122.197620828696358,37.755304980096795,809,70TH,AV,,94621,809 70TH AV OAKLAND 94621,041 416601201,,,,
-122.196617593780331,37.755489412237495,850,70TH,AV,,94621,850 70TH AV OAKLAND 94621,041 416604500,,,,
-122.196516739923368,37.755554177194441,856,70TH,AV,,94621,856 70TH AV OAKLAND 94621,041 416604600,,,,
-122.19639745892502,37.755630772471349,870,70TH,AV,,94621,870 70TH AV OAKLAND 94621,041 416604700,,,,
-122.196294988998886,37.75569657424596,874,70TH,AV,,94621,874 70TH AV OAKLAND 94621,041 416604800,,,,
-122.196227750998162,37.755739752189811,878,70TH,AV,,94621,878 70TH AV OAKLAND 94621,041 416604900,,,,
-122.196162129964961,37.755781890327285,882,70TH,AV,,94621,882 70TH AV OAKLAND 94621,041 416605000,,,,
-122.195995650583271,37.75588879310483,896,70TH,AV,,94621,896 70TH AV OAKLAND 94621,041 416602300,,,,
-122.196382597196944,37.755285976976985,861,71ST,AV,,94621,861 71ST AV OAKLAND 94621,041 416603000,,,,
-122.196248125687134,37.755372330477762,865,71ST,AV,,94621,865 71ST AV OAKLAND 94621,041 416602900,,,,
-122.196112033616501,37.75545972011227,869,71ST,AV,,94621,869 71ST AV OAKLAND 94621,041 416602800,,,,
-122.195977561208366,37.755546071989755,877,71ST,AV,,94621,877 71ST AV OAKLAND 94621,041 416602700,,,,
-122.195878320725669,37.755609799954492,881,71ST,AV,,94621,881 71ST AV OAKLAND 94621,041 416602600,,,,
-122.195811082724987,37.755652975108056,883,71ST,AV,,94621,883 71ST AV OAKLAND 94621,041 416602500,,,,
-122.195710225274752,37.755717739921806,887,71ST,AV,,94621,887 71ST AV OAKLAND 94621,041 416602400,,,,
-122.196738412694458,37.756224979238027,872,69TH,AV,,94621,872 69TH AV OAKLAND 94621,041 416602000,,,,
-122.196630834947626,37.756294063158535,878,69TH,AV,,94621,878 69TH AV OAKLAND 94621,041 416602100,,,,
-122.19665831261554,37.756313696701788,880,69TH,AV,,94621,880 69TH AV OAKLAND 94621,041 416602100,,,,
-122.196523253607481,37.756363144883871,884,69TH,AV,,94621,884 69TH AV OAKLAND 94621,041 416602200,,,,
-122.196845993136264,37.756155898093922,866,69TH,AV,,94621,866 69TH AV OAKLAND 94621,041 416601900,,,,
-122.19696702135785,37.756078179066321,860,69TH,AV,,94621,860 69TH AV OAKLAND 94621,041 416601800,,,,
-122.196783062557344,37.755842966080984,861,70TH,AV,,94621,861 70TH AV OAKLAND 94621,041 416600600,,,,
-122.196614968903063,37.755950906418363,873,70TH,AV,,94621,873 70TH AV OAKLAND 94621,041 416600500,,,,
